instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|46958,46958.0,MIDCPNIFTY24JUN11775CE,,340.6,2024-06-24,11775.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46959,46959.0,MIDCPNIFTY24JUN11775PE,,13.2,2024-06-24,11775.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|46974,46974.0,MIDCPNIFTY24JUN11800CE,,329.4,2024-06-24,11800.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46975,46975.0,MIDCPNIFTY24JUN11800PE,,15.15,2024-06-24,11800.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|46976,46976.0,MIDCPNIFTY24JUN11825CE,,301.0,2024-06-24,11825.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46977,46977.0,MIDCPNIFTY24JUN11825PE,,1279.65,2024-06-24,11825.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|46979,46979.0,NIFTYNXT5024AUG66500PE,,1488.7,2024-08-30,66500.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|46980,46980.0,NIFTYNXT5024AUG66600CE,,3627.0,2024-08-30,66600.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|46981,46981.0,NIFTYNXT5024AUG66600PE,,1525.95,2024-08-30,66600.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|46982,46982.0,NIFTYNXT5024AUG66700CE,,3566.7,2024-08-30,66700.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|46983,46983.0,NIFTYNXT5024AUG66700PE,,1563.85,2024-08-30,66700.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|46984,46984.0,MIDCPNIFTY24JUN11850CE,,284.35,2024-06-24,11850.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46985,46985.0,MIDCPNIFTY24JUN11850PE,,20.05,2024-06-24,11850.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|46986,46986.0,MIDCPNIFTY24JUN11875CE,,261.4,2024-06-24,11875.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46987,46987.0,MIDCPNIFTY24JUN11875PE,,23.25,2024-06-24,11875.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|46988,46988.0,MIDCPNIFTY24JUN11900CE,,241.25,2024-06-24,11900.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46989,46989.0,MIDCPNIFTY24JUN11900PE,,27.05,2024-06-24,11900.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|46991,46991.0,MIDCPNIFTY24JUN12000CE,,161.85,2024-06-24,12000.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46992,46992.0,MIDCPNIFTY24JUN12000PE,,48.1,2024-06-24,12000.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|46993,46993.0,NIFTYNXT5024AUG66800CE,,3506.95,2024-08-30,66800.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|46994,46994.0,MIDCPNIFTY24JUN12100CE,,96.85,2024-06-24,12100.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46996,46996.0,MIDCPNIFTY24JUN12100PE,,82.55,2024-06-24,12100.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|46997,46997.0,MIDCPNIFTY24JUN12200CE,,49.9,2024-06-24,12200.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|46998,46998.0,MIDCPNIFTY24JUN12200PE,,135.25,2024-06-24,12200.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|47003,47003.0,NIFTYNXT5024AUG66800PE,,1602.4,2024-08-30,66800.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47004,47004.0,NIFTYNXT5024AUG66900CE,,3447.85,2024-08-30,66900.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47007,47007.0,NIFTYNXT5024AUG66900PE,,1641.5,2024-08-30,66900.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47008,47008.0,NIFTYNXT5024AUG67000CE,,3389.35,2024-08-30,67000.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47009,47009.0,NIFTYNXT5024AUG67000PE,,1681.25,2024-08-30,67000.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47012,47012.0,NIFTYNXT5024AUG67100CE,,3331.5,2024-08-30,67100.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47013,47013.0,NIFTYNXT5024AUG67100PE,,1721.65,2024-08-30,67100.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47014,47014.0,MIDCPNIFTY24JUN12300CE,,22.45,2024-06-24,12300.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|47015,47015.0,MIDCPNIFTY24JUN12300PE,,207.3,2024-06-24,12300.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|47017,47017.0,MIDCPNIFTY24JUN12400CE,,9.4,2024-06-24,12400.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|47021,47021.0,MIDCPNIFTY24JUN12400PE,,1796.85,2024-06-24,12400.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|47025,47025.0,MIDCPNIFTY24JUN12500CE,,3.95,2024-06-24,12500.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|47026,47026.0,MIDCPNIFTY24JUN12500PE,,391.55,2024-06-24,12500.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|47030,47030.0,NIFTYNXT5024AUG67200CE,,3274.25,2024-08-30,67200.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47038,47038.0,MIDCPNIFTY24JUN12600CE,,2.2,2024-06-24,12600.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|47039,47039.0,MIDCPNIFTY24JUN12600PE,,1984.6,2024-06-24,12600.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|47040,47040.0,MIDCPNIFTY24JUN12700CE,,1.25,2024-06-24,12700.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|47041,47041.0,MIDCPNIFTY24JUN12700PE,,2079.45,2024-06-24,12700.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|47042,47042.0,MIDCPNIFTY24JUN12800CE,,0.95,2024-06-24,12800.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|47049,47049.0,NIFTYNXT5024AUG67200PE,,1762.65,2024-08-30,67200.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47050,47050.0,NIFTYNXT5024AUG67300CE,,3217.65,2024-08-30,67300.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47051,47051.0,NIFTYNXT5024AUG67300PE,,1804.25,2024-08-30,67300.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47052,47052.0,NIFTYNXT5024AUG67400CE,,3161.65,2024-08-30,67400.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47069,47069.0,NIFTYNXT5024AUG67400PE,,1846.5,2024-08-30,67400.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47072,47072.0,NIFTYNXT5024AUG67500CE,,3106.25,2024-08-30,67500.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47077,47077.0,NIFTYNXT5024AUG67500PE,,1889.35,2024-08-30,67500.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47088,47088.0,NIFTYNXT5024AUG67600CE,,3051.5,2024-08-30,67600.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47107,47107.0,NIFTYNXT5024AUG67600PE,,1932.85,2024-08-30,67600.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47112,47112.0,NIFTYNXT5024AUG67700CE,,2997.4,2024-08-30,67700.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47113,47113.0,NIFTYNXT5024AUG67700PE,,1976.95,2024-08-30,67700.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47114,47114.0,NIFTYNXT5024AUG67800CE,,2943.9,2024-08-30,67800.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47144,47144.0,NIFTYNXT5024AUG67800PE,,2021.7,2024-08-30,67800.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47145,47145.0,NIFTYNXT5024AUG67900CE,,2891.05,2024-08-30,67900.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47157,47157.0,NIFTYNXT5024AUG67900PE,,2067.1,2024-08-30,67900.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47158,47158.0,NIFTYNXT5024AUG68000CE,,2838.8,2024-08-30,68000.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47161,47161.0,NIFTYNXT5024AUG68000PE,,2113.05,2024-08-30,68000.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47162,47162.0,NIFTYNXT5024AUG68100CE,,2787.15,2024-08-30,68100.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47163,47163.0,NIFTYNXT5024AUG68100PE,,2159.7,2024-08-30,68100.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47164,47164.0,NIFTYNXT5024AUG68200CE,,2736.15,2024-08-30,68200.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47169,47169.0,NIFTYNXT5024AUG68200PE,,2206.95,2024-08-30,68200.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47170,47170.0,NIFTYNXT5024AUG68300CE,,2685.8,2024-08-30,68300.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47180,47180.0,BANKNIFTY24JUN47900PE,,21.8,2024-06-26,47900.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|47185,47185.0,BANKNIFTY24JUN48100CE,,2339.15,2024-06-26,48100.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|47186,47186.0,BANKNIFTY24JUN48100PE,,26.4,2024-06-26,48100.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|47187,47187.0,BANKNIFTY24JUN48200CE,,2228.4,2024-06-26,48200.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|47200,47200.0,NIFTYNXT5024AUG68300PE,,2254.8,2024-08-30,68300.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47201,47201.0,NIFTYNXT5024AUG68400CE,,2636.05,2024-08-30,68400.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47202,47202.0,NIFTYNXT5024AUG68400PE,,2303.3,2024-08-30,68400.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47203,47203.0,NIFTYNXT5024AUG68500CE,,2586.7,2024-08-30,68500.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47206,47206.0,NIFTYNXT5024AUG68500PE,,2352.15,2024-08-30,68500.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47207,47207.0,NIFTYNXT5024AUG68600CE,,2538.2,2024-08-30,68600.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47217,47217.0,NIFTYNXT5024AUG68600PE,,2401.9,2024-08-30,68600.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47218,47218.0,NIFTYNXT5024AUG68700CE,,2490.3,2024-08-30,68700.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47226,47226.0,NIFTYNXT5024AUG68700PE,,2452.25,2024-08-30,68700.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47227,47227.0,NIFTYNXT5024AUG68800CE,,2443.05,2024-08-30,68800.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47230,47230.0,NIFTYNXT5024AUG68800PE,,2503.25,2024-08-30,68800.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47231,47231.0,NIFTYNXT5024AUG68900CE,,2396.45,2024-08-30,68900.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47232,47232.0,NIFTYNXT5024AUG68900PE,,2554.85,2024-08-30,68900.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47233,47233.0,NIFTYNXT5024AUG69000CE,,2350.4,2024-08-30,69000.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47236,47236.0,BANKNIFTY24AUG49500PE,,725.7,2024-08-28,49500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|47237,47237.0,BANKNIFTY24AUG49600CE,,1673.2,2024-08-28,49600.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|47239,47239.0,BANKNIFTY24AUG49600PE,,1878.55,2024-08-28,49600.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|47244,47244.0,BANKNIFTY24AUG49700CE,,1998.85,2024-08-28,49700.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|47245,47245.0,BANKNIFTY24AUG49700PE,,1363.15,2024-08-28,49700.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|47246,47246.0,BANKNIFTY24AUG49800CE,,1896.0,2024-08-28,49800.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|47248,47248.0,NIFTYNXT5024AUG69000PE,,2607.1,2024-08-30,69000.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47249,47249.0,NIFTYNXT5024AUG69100CE,,2305.0,2024-08-30,69100.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47252,47252.0,NIFTYNXT5024AUG69100PE,,2659.95,2024-08-30,69100.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47253,47253.0,NIFTYNXT5024AUG69200CE,,2260.25,2024-08-30,69200.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47254,47254.0,NIFTYNXT5024AUG69200PE,,2713.4,2024-08-30,69200.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47255,47255.0,NIFTYNXT5024AUG69300CE,,2216.05,2024-08-30,69300.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47264,47264.0,NIFTYNXT5024AUG69300PE,,2767.45,2024-08-30,69300.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47265,47265.0,NIFTYNXT5024AUG69400CE,,2172.5,2024-08-30,69400.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47268,47268.0,NIFTYNXT5024AUG69400PE,,2822.15,2024-08-30,69400.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47269,47269.0,NIFTYNXT5024AUG69500CE,,2129.55,2024-08-30,69500.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47270,47270.0,NIFTYNXT5024AUG69500PE,,2877.4,2024-08-30,69500.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47271,47271.0,NIFTYNXT5024AUG69600CE,,2087.2,2024-08-30,69600.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47275,47275.0,NIFTYNXT5024AUG69600PE,,2933.3,2024-08-30,69600.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47277,47277.0,NIFTYNXT5024AUG69700CE,,2045.45,2024-08-30,69700.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47282,47282.0,NIFTYNXT5024AUG69700PE,,2989.8,2024-08-30,69700.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47283,47283.0,NIFTYNXT5024AUG69800CE,,2004.35,2024-08-30,69800.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47288,47288.0,NIFTYNXT5024AUG69800PE,,3046.9,2024-08-30,69800.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47289,47289.0,NIFTYNXT5024AUG69900CE,,1963.8,2024-08-30,69900.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47290,47290.0,NIFTYNXT5024AUG69900PE,,3104.6,2024-08-30,69900.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47291,47291.0,NIFTYNXT5024AUG70000CE,,1923.85,2024-08-30,70000.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47292,47292.0,NIFTYNXT5024AUG70000PE,,3162.9,2024-08-30,70000.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47293,47293.0,NIFTYNXT5024AUG70100CE,,1884.5,2024-08-30,70100.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47294,47294.0,NIFTYNXT5024AUG70100PE,,3221.75,2024-08-30,70100.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47295,47295.0,NIFTYNXT5024AUG70200CE,,1845.7,2024-08-30,70200.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47296,47296.0,NIFTYNXT5024AUG70200PE,,3281.25,2024-08-30,70200.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47297,47297.0,NIFTYNXT5024AUG70300CE,,1807.55,2024-08-30,70300.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47298,47298.0,NIFTYNXT5024AUG70300PE,,3341.3,2024-08-30,70300.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47299,47299.0,NIFTYNXT5024AUG70400CE,,1769.95,2024-08-30,70400.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47300,47300.0,NIFTYNXT5024AUG70400PE,,3401.95,2024-08-30,70400.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47301,47301.0,NIFTYNXT5024AUG70500CE,,1732.9,2024-08-30,70500.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47316,47316.0,NIFTYNXT5024AUG70500PE,,3463.15,2024-08-30,70500.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47317,47317.0,NIFTYNXT5024AUG70600CE,,1696.45,2024-08-30,70600.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47318,47318.0,NIFTYNXT5024AUG70600PE,,3524.95,2024-08-30,70600.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47319,47319.0,NIFTYNXT5024AUG70700CE,,1660.6,2024-08-30,70700.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47320,47320.0,NIFTYNXT5024AUG70700PE,,3587.3,2024-08-30,70700.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47321,47321.0,NIFTYNXT5024AUG70800CE,,1625.3,2024-08-30,70800.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47322,47322.0,NIFTYNXT5024AUG70800PE,,3650.25,2024-08-30,70800.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47323,47323.0,NIFTYNXT5024AUG70900CE,,1590.55,2024-08-30,70900.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47324,47324.0,NIFTYNXT5024AUG70900PE,,3713.75,2024-08-30,70900.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47325,47325.0,NIFTYNXT5024AUG71000CE,,1556.35,2024-08-30,71000.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47330,47330.0,NIFTYNXT5024AUG71000PE,,3777.8,2024-08-30,71000.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47331,47331.0,NIFTYNXT5024AUG71100CE,,1522.75,2024-08-30,71100.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47338,47338.0,FINNIFTY24JUN25000PE,,3857.35,2024-06-25,25000.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|47343,47343.0,NIFTYNXT5024AUG71100PE,,3842.4,2024-08-30,71100.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47344,47344.0,NIFTYNXT5024AUG71200CE,,1489.65,2024-08-30,71200.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47347,47347.0,NIFTYNXT5024AUG71200PE,,3907.55,2024-08-30,71200.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47348,47348.0,NIFTYNXT5024AUG71300CE,,1457.15,2024-08-30,71300.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47352,47352.0,NIFTYNXT5024AUG71300PE,,3973.3,2024-08-30,71300.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47353,47353.0,NIFTYNXT5024AUG71400CE,,1425.15,2024-08-30,71400.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47357,47357.0,NIFTYNXT5024AUG71400PE,,4039.55,2024-08-30,71400.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47358,47358.0,NIFTYNXT5024AUG71500CE,,1393.7,2024-08-30,71500.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47359,47359.0,NIFTYNXT5024AUG71500PE,,4106.3,2024-08-30,71500.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47360,47360.0,NIFTYNXT5024AUG71600CE,,1362.8,2024-08-30,71600.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47362,47362.0,NIFTYNXT5024AUG71600PE,,4173.65,2024-08-30,71600.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47363,47363.0,NIFTYNXT5024AUG71700CE,,1332.4,2024-08-30,71700.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47364,47364.0,NIFTYNXT5024AUG71700PE,,4241.5,2024-08-30,71700.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47365,47365.0,NIFTYNXT5024AUG71800CE,,1302.55,2024-08-30,71800.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47366,47366.0,NIFTYNXT5024AUG71800PE,,4309.9,2024-08-30,71800.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47367,47367.0,NIFTYNXT5024AUG71900CE,,1273.2,2024-08-30,71900.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47369,47369.0,NIFTYNXT5024AUG71900PE,,4378.75,2024-08-30,71900.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47370,47370.0,NIFTYNXT5024AUG72000CE,,1244.35,2024-08-30,72000.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47371,47371.0,NIFTYNXT5024AUG72000PE,,4448.2,2024-08-30,72000.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47372,47372.0,NIFTYNXT5024AUG72100CE,,1216.05,2024-08-30,72100.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47373,47373.0,NIFTYNXT5024AUG72100PE,,4518.1,2024-08-30,72100.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47374,47374.0,NIFTYNXT5024AUG72200CE,,1188.25,2024-08-30,72200.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47384,47384.0,NIFTYNXT5024AUG72200PE,,4588.55,2024-08-30,72200.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47386,47386.0,NIFTYNXT5024AUG72300CE,,1160.9,2024-08-30,72300.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47389,47389.0,NIFTYNXT5024AUG72300PE,,4659.45,2024-08-30,72300.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47390,47390.0,NIFTYNXT5024AUG72400CE,,1134.1,2024-08-30,72400.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47391,47391.0,NIFTYNXT5024AUG72400PE,,4730.85,2024-08-30,72400.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47392,47392.0,NIFTYNXT5024AUG72500CE,,1107.75,2024-08-30,72500.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47393,47393.0,NIFTYNXT5024AUG72500PE,,4802.8,2024-08-30,72500.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47395,47395.0,NIFTYNXT5024AUG72600CE,,1081.95,2024-08-30,72600.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47396,47396.0,NIFTYNXT5024AUG72600PE,,4875.15,2024-08-30,72600.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47398,47398.0,NIFTYNXT5024AUG72700CE,,1056.55,2024-08-30,72700.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47399,47399.0,NIFTYNXT5024AUG72700PE,,4948.05,2024-08-30,72700.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47400,47400.0,NIFTYNXT5024AUG72800CE,,1034.7,2024-08-30,72800.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47401,47401.0,NIFTYNXT5024AUG72800PE,,5024.4,2024-08-30,72800.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47403,47403.0,NIFTYNXT5024AUG72900CE,,1010.4,2024-08-30,72900.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47409,47409.0,NIFTYNXT5024AUG72900PE,,5098.4,2024-08-30,72900.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47410,47410.0,NIFTYNXT5024AUG73000CE,,986.6,2024-08-30,73000.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47413,47413.0,NIFTYNXT5024AUG73000PE,,5172.8,2024-08-30,73000.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47414,47414.0,NIFTYNXT5024AUG73100CE,,963.3,2024-08-30,73100.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47415,47415.0,NIFTYNXT5024AUG73100PE,,5247.7,2024-08-30,73100.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47416,47416.0,NIFTYNXT5024AUG73200CE,,940.4,2024-08-30,73200.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47421,47421.0,NIFTYNXT5024AUG73200PE,,5323.05,2024-08-30,73200.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47422,47422.0,NIFTYNXT5024AUG73300CE,,917.95,2024-08-30,73300.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47425,47425.0,NIFTYNXT5024AUG73300PE,,5398.85,2024-08-30,73300.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47426,47426.0,NIFTYNXT5024AUG73400CE,,893.15,2024-08-30,73400.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47427,47427.0,NIFTYNXT5024AUG73400PE,,5472.3,2024-08-30,73400.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47428,47428.0,NIFTYNXT5024AUG73500CE,,871.45,2024-08-30,73500.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47429,47429.0,NIFTYNXT5024AUG73500PE,,5548.8,2024-08-30,73500.0,0.05,10.0,OPTIDX,PE,NSE_FO
NSE_FO|47430,47430.0,NIFTYNXT5024AUG73600CE,,850.15,2024-08-30,73600.0,0.05,10.0,OPTIDX,CE,NSE_FO
NSE_FO|47431,47431.0,NIFTYNXT5024AUG73600PE,,5625.75,2024-08-30,73600.0,0.05,10.0,OPTIDX,PE,NSE_FO
